6,08/10/2015  7:10:41 PM,100,5,1,0
11,08/10/2015  7:32:56 PM,100,5,0,0
13,08/10/2015  7:33:01 PM,100,5,0,0
11,09/10/2015  9:56:07 AM,100,0,0,0
6,09/10/2015  9:56:27 AM,100,0,1,0
13,09/10/2015  10:32:35 AM,100,0,0,0
6,09/10/2015  7:07:35 PM,100,5,1,0
13,09/10/2015  7:34:12 PM,100,5,0,0
11,09/10/2015  7:34:40 PM,100,5,0,0
6,10/10/2015  9:50:22 AM,100,0,1,0
11,10/10/2015  9:54:28 AM,100,0,0,0
13,10/10/2015  10:36:10 AM,100,0,0,0
6,10/10/2015  7:09:18 PM,100,5,1,0
13,10/10/2015  7:32:44 PM,100,5,0,0
11,10/10/2015  7:32:51 PM,100,5,0,0
11,12/10/2015  9:54:53 AM,100,0,0,0
6,12/10/2015  10:03:52 AM,100,0,1,0
13,12/10/2015  10:29:56 AM,100,0,0,0
6,12/10/2015  7:05:41 PM,100,5,1,0
13,12/10/2015  7:32:46 PM,100,5,0,0
11,12/10/2015  7:33:11 PM,100,5,0,0
11,13/10/2015  10:01:01 AM,100,0,0,0
6,13/10/2015  10:06:14 AM,100,0,1,0
13,13/10/2015  10:31:39 AM,100,0,0,0
6,13/10/2015  7:04:33 PM,100,5,1,0
11,13/10/2015  7:33:15 PM,100,5,0,0
13,13/10/2015  7:33:23 PM,100,5,0,0
11,14/10/2015  10:01:43 AM,100,0,0,0
6,14/10/2015  10:05:17 AM,100,0,1,0
13,14/10/2015  10:34:23 AM,100,0,0,0
6,14/10/2015  7:01:09 PM,100,5,1,0
11,14/10/2015  7:32:53 PM,100,5,0,0
13,14/10/2015  7:32:56 PM,100,5,0,0
11,15/10/2015  10:00:34 AM,100,0,0,0
6,15/10/2015  10:08:55 AM,100,0,1,0
13,15/10/2015  10:29:07 AM,100,0,0,0
6,15/10/2015  7:04:28 PM,100,5,1,0
11,15/10/2015  7:31:01 PM,100,5,0,0
13,15/10/2015  7:31:03 PM,100,5,0,0
11,16/10/2015  9:54:13 AM,100,0,0,0
13,16/10/2015  10:36:45 AM,100,0,0,0
13,16/10/2015  7:30:17 PM,100,5,0,0
11,16/10/2015  7:30:24 PM,100,5,0,0
11,17/10/2015  10:08:40 AM,100,0,0,0
6,17/10/2015  10:08:52 AM,100,0,1,0
13,17/10/2015  10:30:09 AM,100,0,0,0
6,17/10/2015  7:02:59 PM,100,5,1,0
11,17/10/2015  7:29:15 PM,100,5,0,0
11,17/10/2015  7:30:03 PM,100,5,0,0
13,17/10/2015  7:30:16 PM,100,0,0,0
13,17/10/2015  7:30:26 PM,100,5,0,0
6,19/10/2015  10:01:28 AM,100,0,1,0
11,19/10/2015  10:01:31 AM,100,0,0,0
13,19/10/2015  10:33:28 AM,100,0,0,0
6,19/10/2015  7:07:30 PM,100,5,1,0
11,19/10/2015  7:32:50 PM,100,5,0,0
13,19/10/2015  7:34:36 PM,100,0,0,0
13,19/10/2015  7:34:40 PM,100,0,0,0
13,19/10/2015  7:34:48 PM,100,5,0,0
11,20/10/2015  9:54:16 AM,100,0,0,0
6,20/10/2015  9:59:04 AM,100,0,1,0
13,20/10/2015  10:33:02 AM,100,0,0,0
6,20/10/2015  7:05:54 PM,100,5,1,0
11,20/10/2015  7:31:26 PM,100,5,0,0
13,20/10/2015  7:31:51 PM,100,5,0,0
11,21/10/2015  10:00:52 AM,100,0,0,0
6,21/10/2015  10:09:05 AM,100,0,1,0
13,21/10/2015  10:39:42 AM,100,0,0,0
6,21/10/2015  7:07:13 PM,100,5,1,0
11,21/10/2015  7:32:20 PM,100,5,0,0
11,23/10/2015  9:57:36 AM,100,0,0,0
6,23/10/2015  10:00:12 AM,100,0,1,0
13,23/10/2015  10:33:44 AM,100,0,0,0
6,23/10/2015  7:01:34 PM,100,5,1,0
13,23/10/2015  7:33:40 PM,100,5,0,0
11,23/10/2015  7:33:45 PM,100,5,0,0
11,24/10/2015  9:54:03 AM,100,0,0,0
6,24/10/2015  10:04:02 AM,100,0,1,0
13,24/10/2015  10:25:28 AM,100,0,0,0
6,24/10/2015  7:07:11 PM,100,5,1,0
13,24/10/2015  7:31:16 PM,100,5,0,0
11,24/10/2015  7:31:37 PM,100,5,0,0
11,26/10/2015  10:00:26 AM,100,0,0,0
6,26/10/2015  10:05:54 AM,100,0,1,0
13,26/10/2015  2:16:37 PM,100,0,0,0
6,26/10/2015  7:02:23 PM,100,5,1,0
13,26/10/2015  7:40:16 PM,100,5,0,0
11,26/10/2015  7:40:20 PM,100,5,0,0
11,27/10/2015  9:52:47 AM,100,0,0,0
6,27/10/2015  10:00:59 AM,100,0,1,0
13,27/10/2015  10:32:55 AM,100,0,0,0
6,27/10/2015  7:06:27 PM,100,5,1,0
13,27/10/2015  7:32:39 PM,100,5,0,0
11,27/10/2015  7:32:43 PM,100,5,0,0
11,28/10/2015  9:54:21 AM,100,0,0,0
