name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.V34ON,V34ON,1650,V34ON-1650 (10).jpg,"V34ON-1650 (1).jpg, V34ON-1650 (5).jpg, V34ON-1650 (3).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery/Veni can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,11,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.V35ON,V35ON,1650,V35ON-1650 (10).jpg,"V35ON-1650 (2).jpg, V35ON-1650 (4).jpg, V35ON-1650 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery/Veni can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,14,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women. 
FL424AON",FL424AON,150,FL424AON-150  C (6).jpg,"FL424AON-150  C (2).jpg, FL424AON-150  C (4).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Stones & Pearls.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,8,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stones & Pearls,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women. 
FL425AON",FL425AON,150,FL425AON-150 (2).jpg,"FL425AON-150 (5).jpg, FL425AON-150 (7).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Stones & Pearls.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,7,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stones & Pearls,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
 FL429AON",FL429AON,125,FL429AON-125 (16)  C.jpg,"FL429AON-125 (13)  C.jpg, FL429AON-125 (17)  C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Stones & Pearls.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stones & Pearls,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,6,6 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
FL454ON",FL454ON,300,FL454ON-300 (14) C.jpg,"FL454ON-300 (15) C.jpg, FL454ON-300 (17) C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Plastic Flowers & Pearl & Crystals.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,7,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Plastic Flowers & Pearl & Crystals,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
FL455ON",FL455ON,300,FL455ON-300 (14) c.jpg,"FL455ON-300 (15) c.jpg, FL455ON-300 (17) c.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Plastic Flowers & Pearl & Crystals.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,8,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Plastic Flowers & Pearl & Crystals,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
FL456ON",FL456ON,500,FL456ON-500 (6)  C.jpg,"FL456ON-500 (6) C.jpg, FL456ON-500 (10) C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Pearl & Crystals.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty, Pearl & Crystals,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
FL457ON",FL457ON,300,FL457ON-300 (14)  C.jpg,"FL457ON-300 (15)  C.jpg, FL457ON-300 (17)  C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Plastic Leaves & Pearl .
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,0,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Plastic Leaves & Pearl ,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
FL458ON",FL458ON,300,FL458ON-300 (14) C.jpg,"FL458ON-300 (13) C.jpg, FL458ON-300 (17) C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Stones & Plastic Flowers.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White ,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,9,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stones & Plastic Flowers,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA476ON",HA476ON,2100,HA476ON-2100 (14) C.jpg,"HA476ON-2100 (16) C.jpg, HA476ON-2100 (17) C.jpg, HA476ON-2100 (19) C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Pearls & Coloured Beads.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,8,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Pearls & Coloured Beads,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA505ON",HA505ON,2600,HA505ON-2600 (2).jpg,"HA505ON-2600 (4).jpg, HA505ON-2600 (7).jpg, HA505ON-2600 (9).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,7,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Coloured Beads","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA518ON",HA518ON,2900,HA518ON-2900 (2).jpg,"HA518ON-2900 (4).jpg, HA518ON-2900 (7).jpg, HA518ON-2900 (9).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA521A",HA521AON,1600,HA521AON-1600 (2).jpg,"HA521AON-1600 (4).jpg, HA521AON-1600 (5).jpg, HA521AON-1600 (7).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Coloured Beads","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA525AON",HA525AON,1450,HA525AON-1450 (2).jpg,"HA525AON-1450 (4).jpg, HA525AON-1450 (7).jpg, HA525AON-1450 (9).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,4,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Coloured Beads","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA525BON",HA525BON,1550,HA525BON-1550 (2).jpg,"HA525BON-1550 (4).jpg, HA525BON-1550 (7).jpg, HA525BON-1550 (9).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,4,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Coloured Beads","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA525ON",HA525ON,1500,HA525ON-1500 (2).jpg,"HA525ON-1500 (4).jpg, HA525ON-1500 (7).jpg, HA525ON-1500 (9).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Coloured Beads","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
"Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.
HA780ON",HA780ON,3400,HA780ON-3400 (2).jpg,"HA780ON-3400 (4).jpg, HA780ON-3400 (5).jpg, HA780ON-3400 (7).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan, Enamel & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Coloured Beads","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,2,2 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
